End training
14.3797,14.3026,-1
2.89201,8.3027,-1
4.60461,0.00435992,-1
10.595,10.6065,-1
17.377,13.7526,-1
7.40904,10.0453,-1
14.5887,13.9775,-1
10.3442,3.73389,-1
15.8939,13.2505,-1
9.86147,8.70092,-1
17.7525,17.7196,-1
19.8239,2.49529,-1
6.93124,9.70276,-1
7.51755,19.5632,-1
19.2989,6.89609,-1
16.1922,4.38218,-1
17.2214,0.271126,-1
9.25381,17.3027,-1
1.92447,12.1568,-1
8.08569,7.08393,-1
6.47406,11.4604,-1
14.9217,11.1962,-1
0.641235,8.3274,-1
11.7377,15.4471,-1
1.38073,10.5485,-1
14.8497,17.5382,-1
8.82072,15.1967,-1
6.30471,8.78549,-1
3.44557,7.14425,-1
14.4065,8.71516,-1
6.6102,11.2078,-1
17.5925,12.2488,-1
2.12473,9.67246,-1
6.39213,13.2539,-1
15.9828,18.5336,-1
7.84754,5.35479,-1
8.26455,9.64417,-1
15.6281,3.98404,-1
1.72566,8.22018,-1
13.5593,0.661236,-1
14.2795,19.5217,-1
12.0539,8.04521,-1
6.21042,5.33378,-1
8.48442,5.04595,-1
11.9155,18.9188,-1
10.0467,14.6031,-1
13.738,10.2519,-1
0.880835,14.455,-1
5.16787,11.6637,-1
11.8948,17.8812,-1
16.7089,3.81581,-1
10.8725,11.2655,-1
8.3529,5.03121,-1
11.1295,13.6266,-1
8.39332,8.27363,-1
16.1649,12.5398,-1
0.217032,0.88369,-1
6.78917,1.94966,-1
5.34236,11.1869,-1
1.73571,0.29129,-1
18.7428,16.1124,-1
17.9084,0.0775559,-1
16.8113,11.0917,-1
13.7991,1.19016,-1
17.3544,3.84632,-1
4.5019,5.78535,-1
13.3845,14.924,-1
6.18851,4.63325,-1
12.3412,17.3035,-1
6.35797,3.92338,-1
13.4419,17.3644,-1
3.9387,10.8705,-1
16.9203,5.6562,-1
19.845,19.1143,-1
8.66723,3.17062,-1
3.89879,14.7622,-1
16.6522,18.1072,-1
5.16706,15.2154,-1
18.8757,3.34585,-1
0.592016,9.28599,-1
10.491,7.75501,-1
13.9605,13.8475,-1
10.8441,3.18502,-1
15.0679,7.98514,-1
8.04203,9.55842,-1
3.27697,12.981,-1
7.6385,16.454,-1
18.7305,1.5417,-1
10.8416,17.7319,-1
9.35284,11.9958,-1
19.0854,5.72006,-1
9.45701,10.3701,-1
8.86048,6.23179,-1
17.1326,7.98458,-1
5.71446,16.6151,-1
7.92907,1.60253,-1
15.5572,1.33082,-1
6.15623,8.92168,-1
13.4856,15.9482,-1
9.6274,5.59179,-1
19.1123,14.7035,-1
7.47257,16.7551,-1
4.88698,4.87298,-1
14.982,1.91904,-1
4.66623,16.3483,-1
4.45074,19.4069,-1
19.4656,10.732,-1
3.49535,6.78103,-1
18.7882,0.791618,-1
14.0553,3.28913,-1
18.1834,4.57164,-1
12.6825,7.42557,-1
1.71762,16.8769,-1
4.36141,18.9795,-1
11.9657,1.78577,-1
8.59095,14.0908,-1
10.1354,0.707857,-1
15.256,12.1657,-1
0.413878,2.42469,-1
16.1043,1.32281,-1
15.5407,9.32733,-1
2.21891,16.1082,-1
11.8127,15.7235,-1
9.70011,17.7294,-1
16.9471,6.45503,-1
3.90221,11.9926,-1
7.1285,3.258,-1
1.63988,16.9285,-1
17.4107,13.8062,-1
17.3054,9.97917,-1
18.2262,19.0854,-1
15.3942,7.5788,-1
14.6534,14.8522,-1
8.06296,4.02569,-1
3.64611,18.9624,-1
10.8002,13.113,-1
4.23872,2.47556,-1
4.00247,17.2866,-1
5.57848,8.67058,-1
8.30928,13.1333,-1
7.89926,9.90584,-1
15.8404,19.3393,-1
15.1384,18.5194,-1
16.5499,2.23419,-1
6.11184,3.19749,-1
3.32199,1.31233,-1
4.17617,1.46033,-1
5.68409,14.6836,-1
6.79845,3.67279,-1
1.08337,9.61095,-1
11.7313,17.6087,-1
5.98108,8.95203,-1
12.6477,12.182,-1
14.0601,0.0306697,-1
12.8156,9.06254,-1
15.7693,15.931,-1
15.3964,10.5609,-1
13.5967,18.3145,-1
16.7552,15.3287,-1
2.39514,19.542,-1
4.81056,12.589,-1
10.1689,15.2119,-1
1.86021,9.85591,-1
0.112608,1.36154,-1
0.522715,18.6008,-1
17.7978,14.2145,-1
11.4585,13.6142,-1
16.456,11.2524,-1
16.9625,6.75284,-1
15.035,5.67105,-1
16.7259,5.10906,-1
15.3536,18.554,-1
7.43691,12.8407,-1
13.4715,9.75603,-1
12.148,7.26611,-1
19.694,12.0025,-1
9.56185,15.4371,-1
1.72105,2.11616,-1
19.6354,17.7663,-1
14.2185,16.6671,-1
6.61819,18.0132,-1
13.3634,0.157421,-1
13.1956,13.1555,-1
19.0091,10.3069,-1
16.4568,6.22861,-1
16.2652,18.7779,-1
9.0297,4.18276,-1
15.1634,16.1368,-1
0.866456,17.6702,-1
13.2674,18.3327,-1
16.8845,4.03901,-1
3.7499,18.6879,-1
17.7075,18.4133,-1
16.4957,2.86796,-1
13.4094,1.68782,-1
16.4429,18.6492,-1
17.3175,15.9761,-1
10.6485,2.3832,-1
8.33043,8.7472,-1
0.807534,18.3294,-1
2.57147,3.40553,-1
11.7101,2.44857,-1
15.4756,16.7115,-1
2.01513,9.34248,-1
11.8224,18.5075,-1
1.50508,9.03715,-1
5.76626,4.64973,-1
7.43177,5.03693,-1
4.82064,9.26079,-1
11.3128,9.78234,-1
12.1073,2.87909,-1
12.174,15.8358,-1
8.34982,15.648,-1
0.601652,19.3252,-1
12.2414,6.31336,-1
13.3912,15.7513,-1
7.04006,3.51725,-1
5.01963,15.4198,-1
19.1481,17.1718,-1
10.1559,3.71739,-1
19.3964,4.5948,-1
14.5694,3.25601,-1
16.7876,10.7714,-1
2.21461,1.83099,-1
8.89177,14.2879,-1
5.00023,8.32146,-1
16.2457,2.17283,-1
10.8866,18.9257,-1
5.47056,19.7678,-1
4.16253,5.32072,-1
16.2086,3.27458,-1
16.3452,4.33613,-1
1.29716,8.95358,-1
2.46344,15.1283,-1
18.6667,7.98068,-1
19.0428,17.977,-1
18.8339,5.54585,-1
9.09656,7.06641,-1
11.3757,15.6023,-1
17.5552,7.4972,-1
9.68954,18.5094,-1
9.75491,15.1758,-1
19.5156,14.8451,-1
2.6865,6.15124,-1
14.392,13.5451,-1
7.43401,7.80002,-1
7.29694,15.0638,-1
8.99464,19.5524,-1
11.6908,11.6124,-1
18.3361,17.5869,-1
17.9996,4.50452,-1
0.173711,11.3134,-1
3.9227,19.2046,-1
14.6162,10.2944,-1
7.03649,6.73431,-1
9.62706,5.03034,-1
16.8059,16.8222,-1
19.4488,12.2091,-1
14.5356,8.65914,-1
14.1933,13.2231,-1
6.6924,0.272439,-1
16.7524,9.61794,-1
2.62436,15.7292,-1
6.59156,0.901461,-1
9.44002,8.7238,-1
7.0376,7.17871,-1
4.85976,4.12006,-1
6.92528,5.32562,-1
7.64288,19.2367,-1
9.60314,7.80417,-1
16.6182,19.1644,-1
19.4721,3.89475,-1
19.6381,18.2764,-1
0.671488,19.348,-1
7.39884,10.3722,-1
12.6685,7.38962,-1
1.86691,18.2713,-1
11.205,14.7385,-1
13.5677,8.99432,-1
6.6229,9.96738,-1
18.8069,11.2414,-1
1.65033,5.72317,-1
19.9995,2.01403,-1
16.8893,14.2746,-1
12.4802,17.9288,-1
5.39415,13.0562,-1
14.4364,9.89439,-1
4.68712,3.3287,-1
14.1137,2.74524,-1
7.94933,2.19405,-1
0.985813,5.24692,-1
17.8023,15.479,-1
0.864426,18.217,-1
14.1345,16.7218,-1
19.2008,2.60069,-1
9.10704,19.4189,-1
11.7306,9.92757,-1
1.03337,19.0147,-1
2.9983,4.39248,-1
14.8718,1.61406,-1
14.8696,16.2263,-1
4.54875,5.0294,-1
2.86616,7.76771,-1
5.65674,8.67045,-1
14.8521,6.53801,-1
19.9761,1.96231,-1
5.35338,17.5426,-1
16.4053,12.8107,-1
4.44387,10.9812,-1
12.379,15.4812,-1
2.71041,0.619996,-1
10.3263,6.36732,-1
14.7784,1.52955,-1
1.60876,7.7143,-1
5.44179,5.11936,-1
14.0239,13.7019,-1
6.50332,13.777,-1
3.42171,1.27931,-1
2.63008,3.03009,-1
10.9799,3.13896,-1
15.1802,2.93446,-1
11.5274,4.47377,-1
4.37442,3.99357,-1
12.0372,7.24409,-1
4.04655,12.4254,-1
3.73281,12.2819,-1
1.60831,15.0672,-1
10.6792,2.61229,-1
9.51836,7.98263,-1
13.5224,19.7723,-1
2.03309,10.6689,-1
9.80649,13.0447,-1
0.742502,17.914,-1
14.347,8.28403,-1
6.73545,11.8464,-1
5.62966,2.95916,-1
11.0726,10.5815,-1
15.3272,6.64191,-1
12.5494,1.37059,-1
13.8305,19.3988,-1
17.0443,8.61477,-1
7.86225,7.08928,-1
0.666568,12.2313,-1
6.81535,16.6618,-1
8.31009,0.416972,-1
16.0202,15.1552,-1
16.9196,4.10257,-1
11.1868,4.08559,-1
7.97419,18.5681,-1
2.4997,12.0618,-1
16.0722,18.2053,-1
8.50243,9.77135,-1
7.69892,8.22384,-1
13.3444,15.2532,-1
8.86673,2.61249,-1
6.31043,11.925,-1
16.1104,9.21218,-1
15.4189,18.3891,-1
16.8027,10.4876,-1
5.23705,10.5913,-1
12.849,18.2473,-1
6.44586,2.61009,-1
1.4744,1.2698,-1
12.8584,15.5438,-1
3.91379,12.9965,-1
17.0638,1.00546,-1
1.13182,12.0465,-1
8.14454,10.8003,-1
6.52194,7.89522,-1
16.2824,10.913,-1
8.12045,15.0424,-1
9.88456,19.7334,-1
8.67007,7.10356,-1
0.417159,18.8706,-1
17.5834,3.82355,-1
11.6931,10.1453,-1
16.8848,19.9976,-1
13.0244,3.48092,-1
9.34818,16.3969,-1
6.05251,17.4967,-1
16.1077,10.7345,-1
17.6035,9.6836,-1
0.687644,15.679,-1
11.2521,14.3135,-1
0.130807,9.26679,-1
13.0482,16.1468,-1
17.2175,0.717669,-1
16.4536,7.45968,-1
0.203326,15.6702,-1
3.64057,18.8065,-1
0.399369,2.95514,-1
19.9684,0.00963749,-1
2.77839,14.6614,-1
10.8301,19.0418,-1
13.15,14.316,-1
17.7738,8.00562,-1
7.64947,0.816167,-1
14.0725,18.149,-1
19.0393,19.0989,-1
2.20136,11.2687,-1
6.14971,11.0105,-1
16.5173,17.3557,-1
18.7468,7.94727,-1
18.0097,1.9456,-1
8.16379,4.35497,-1
16.6991,14.8685,-1
1.50141,8.06522,-1
10.3814,3.10639,-1
9.28796,0.407497,-1
9.81463,0.685667,-1
5.53009,10.5518,-1
6.84903,16.0484,-1
19.9319,15.3558,-1
13.9162,15.1171,-1
16.539,6.06712,-1
16.332,11.8948,-1
5.03338,12.7095,-1
19.5426,4.85573,-1
3.07694,1.23301,-1
12.7681,11.144,-1
18.3088,12.5906,-1
7.22594,13.1305,-1
19.4496,6.37342,-1
1.08121,12.2102,-1
8.08016,9.27727,-1
13.9607,7.36724,-1
7.71078,9.84893,-1
0.846572,4.86306,-1
11.8936,9.83943,-1
7.63612,1.06449,-1
16.5224,4.08037,-1
16.8082,18.0971,-1
16.5675,14.6902,-1
0.262177,9.39188,-1
19.5389,5.54554,-1
4.08503,4.6413,-1
14.0717,4.17931,-1
15.7375,12.2241,-1
15.18,10.595,-1
18.2377,3.54912,-1
11.1323,4.2133,-1
10.862,8.72099,-1
9.5447,3.90659,-1
4.58312,8.35885,-1
1.30216,0.127736,-1
13.8008,15.3057,-1
14.4675,7.51955,-1
2.42773,16.7293,-1
9.81339,6.63499,-1
10.479,4.98971,-1
1.89374,10.3729,-1
3.96077,9.49604,-1
0.86256,18.3066,-1
12.4018,1.3448,-1
15.1187,14.6243,-1
0.956591,11.4648,-1
3.35888,18.6378,-1
6.05011,17.4536,-1
15.358,17.1896,-1
3.81059,19.8138,-1
10.3663,8.21245,-1
10.9394,7.70286,-1
4.02641,8.56229,-1
16.3905,10.1542,-1
16.5881,18.5381,-1
10.7694,17.9785,-1
11.4987,15.4847,-1
7.84777,3.80772,-1
4.70807,13.6157,-1
16.263,8.89674,-1
17.6696,18.5379,-1
4.26003,14.3939,-1
10.1402,18.6108,-1
13.8145,12.0043,-1
8.89555,19.6184,-1
1.15902,0.601949,-1
9.50352,13.5518,-1
4.74133,8.75655,-1
1.10287,3.529,-1
13.5058,18.3183,-1
18.239,17.9654,-1
19.0843,2.38443,-1
7.41166,18.8507,-1
3.70783,1.60975,-1
16.3671,19.2523,-1
2.43211,15.8253,-1
8.18362,16.6246,-1
8.4765,3.90639,-1
16.6966,8.77313,-1
8.23624,14.7729,-1
14.9911,7.38777,-1
5.0372,0.797675,-1
14.5555,0.524273,-1
4.69711,13.2787,-1
10.8096,18.12,-1
14.7999,8.84331,-1
5.3365,0.0488881,-1
14.3105,14.4177,-1
9.33683,17.5513,-1
8.40062,14.3523,-1
59 test
