End training
4.37377,2.17865,-1
6.85154,8.68191,-1
3.53827,11.5875,-1
10.8382,3.72842,-1
7.48639,0.796839,1
2.92163,19.1706,1
13.937,1.52466,1
9.0142,6.46394,-1
6.34506,17.7311,-1
3.47901,9.58922,-1
14.915,13.6748,-1
7.96243,15.7269,-1
8.79561,14.7718,-1
19.4209,9.14294,-1
1.8188,1.64076,1
8.19885,19.7547,-1
5.9665,7.9604,-1
12.7591,10.2954,-1
10.63,9.63967,-1
11.6851,6.52229,-1
3.82855,14.9666,-1
19.7201,10.1556,-1
16.8953,12.7646,-1
18.0188,11.0733,-1
1.06824,12.4408,1
4.49832,0.511356,1
8.51414,10.0364,-1
18.8003,19.3423,-1
11.997,4.07624,-1
16.9296,19.5633,-1
11.5533,9.30874,-1
3.86394,7.70806,-1
11.9925,18.1261,-1
0.2507,5.08076,1
16.4774,17.0162,-1
16.2054,10.5062,-1
11.0824,2.11131,1
8.87975,1.57435,1
17.8982,9.89492,-1
2.36999,0.549175,1
13.6503,7.23885,-1
13.7222,11.5973,-1
16.692,0.784827,1
2.65163,4.3967,1
10.7955,17.4482,-1
12.7757,13.2779,-1
19.9261,17.2881,-1
11.6427,13.0262,-1
18.3865,1.00851,1
16.0106,1.63852,1
13.474,13.1846,-1
19.3931,9.59897,-1
9.54772,8.87314,-1
9.15453,10.9504,-1
15.6744,7.21079,-1
11.2169,5.64818,-1
13.5458,1.00162,1
7.86132,10.0703,-1
16.875,12.0583,-1
13.7441,15.2191,-1
13.8916,7.08546,-1
2.84123,12.4149,1
0.664834,4.43274,1
19.0096,1.471,1
2.64771,0.524554,1
2.22265,16.0219,1
8.75234,7.6713,-1
14.7947,10.483,-1
6.45985,15.2652,-1
7.85953,1.70331,1
7.39889,15.9341,-1
10.0169,6.97216,-1
15.9831,2.17679,1
12.4207,17.1043,-1
3.49642,2.30422,-1
8.01711,14.5257,-1
19.3495,1.50178,1
10.887,10.1847,-1
10.5626,14.7469,-1
0.746823,16.9702,1
6.90741,19.6951,-1
17.1655,7.37103,-1
7.1087,10.4299,-1
16.6335,2.24086,1
14.6865,12.7401,-1
2.57246,7.98626,1
10.5489,5.58913,-1
9.19211,19.9537,-1
13.3298,18.9299,-1
15.9971,16.2243,-1
2.29313,19.4962,1
0.552206,17.1517,1
3.65574,16.4371,1
17.2167,17.5176,-1
2.54482,9.02176,1
2.41741,6.11973,1
11.8387,4.66318,-1
7.58596,2.99544,-1
4.95421,2.28618,-1
4.58751,0.339785,1
15.531,14.639,-1
12.1531,14.4805,-1
19.973,2.97375,1
9.19715,4.77501,-1
3.55161,8.06739,-1
12.8263,7.97425,-1
14.8449,8.96834,-1
4.33408,9.6696,-1
15.1083,5.11921,-1
8.82561,11.3896,-1
15.771,12.6271,-1
0.900738,11.5229,1
8.18921,2.00602,1
18.9396,6.96703,-1
1.94893,3.87724,1
10.2914,13.2293,-1
10.1481,6.96564,-1
12.4581,10.7413,-1
9.31905,12.8812,-1
6.31427,19.8231,-1
6.69102,17.0426,-1
3.72986,13.316,-1
16.3474,6.37733,-1
15.2192,12.8308,-1
17.4912,12.3887,-1
11.7728,2.70814,1
2.18976,8.7183,1
5.58789,13.1681,-1
19.8315,15.5523,-1
11.2284,9.10437,-1
5.5464,2.00512,1
9.64185,18.5102,-1
8.26554,7.25396,-1
11.7982,17.3451,-1
7.34635,19.4742,-1
15.4174,3.84797,1
18.5474,2.0759,1
19.4233,16.111,-1
17.5752,1.66455,1
15.4049,18.3663,-1
0.00162819,11.2513,1
11.6227,17.1876,-1
18.6853,11.7047,-1
1.78837,19.0533,1
8.681,0.682511,1
3.30613,10.1497,1
1.64289,4.707,1
2.2739,8.03263,1
12.0747,1.13868,1
0.996712,18.4325,1
5.65408,2.10228,1
8.8253,0.853841,1
11.7633,15.5005,-1
14.7749,9.77109,-1
10.0545,19.1452,-1
11.0013,1.90776,1
1.60644,2.64342,1
17.5435,4.5173,1
16.5256,7.57975,-1
6.55909,18.6158,-1
3.3098,12.0708,1
18.1262,2.22399,1
5.37058,3.88911,-1
12.0451,1.08679,1
2.80647,13.6711,1
7.50292,14.423,-1
11.0339,8.52846,-1
16.809,13.1239,-1
7.44874,9.02212,-1
16.436,13.2307,-1
5.0339,17.1727,-1
11.1754,6.5714,-1
0.839925,1.59272,1
8.39826,7.55356,-1
9.70951,6.19654,-1
11.4341,7.55228,-1
10.0505,1.30357,1
3.56808,16.4115,1
1.49259,13.1159,1
5.74943,17.8728,-1
19.1576,2.81672,1
9.23045,13.5401,-1
8.43121,2.58477,1
5.32305,1.97882,1
16.246,13.767,-1
18.726,17.6183,-1
0.469171,17.5035,1
0.307562,19.7194,1
2.82293,12.1498,1
0.226332,2.99313,1
18.6978,13.7994,-1
0.836013,14.7028,1
12.975,19.8894,-1
10.3164,12.677,-1
7.56072,0.254114,1
12.7063,11.4215,-1
18.9055,9.06572,-1
5.20307,1.67814,1
5.75244,6.45232,-1
0.189708,9.56425,1
8.04284,0.151839,1
7.69696,10.9587,-1
0.708938,8.59457,1
15.0818,16.0264,-1
4.68544,3.6053,-1
9.89495,10.7157,-1
19.1084,19.1714,-1
9.51601,0.647878,1
16.9199,7.12519,-1
2.93132,0.991461,1
15.4336,11.0763,-1
0.147129,1.59607,1
13.908,15.4478,-1
15.2405,14.2049,-1
19.2283,7.64,-1
7.46378,3.92574,-1
16.4384,17.3919,-1
12.5406,4.43899,-1
6.47617,10.5564,-1
6.76691,4.82533,-1
6.6386,15.6985,-1
7.15075,13.908,-1
9.13594,1.85571,1
6.88888,5.95336,-1
8.69586,3.95178,-1
4.32816,11.4175,-1
10.8047,11.2828,-1
0.509852,19.6374,1
18.4344,8.68367,-1
3.05571,5.50886,1
19.0758,18.6823,-1
9.85779,19.3866,-1
0.147275,5.3927,1
7.27343,14.1008,-1
18.8543,5.45049,1
15.6784,12.4454,-1
6.64677,12.3798,-1
17.7518,14.6147,-1
18.0376,4.92767,1
8.69069,4.14248,-1
3.40734,10.4548,-1
5.94998,18.0474,-1
14.8535,9.90893,-1
4.72765,18.7069,-1
4.04086,17.4772,-1
4.93956,0.125927,1
19.0493,16.4776,-1
6.34749,19.9798,-1
18.7752,11.1492,-1
19.2915,14.7242,-1
17.788,7.99314,-1
4.48214,19.4204,-1
5.61809,16.7383,-1
4.63032,12.6066,-1
12.5734,6.88592,-1
2.46191,2.78095,1
5.58806,5.75902,-1
13.9392,10.9179,-1
14.1147,5.9472,-1
17.43,16.7699,-1
10.9379,6.33562,-1
9.04889,16.622,-1
1.34937,19.1646,1
18.564,17.6465,-1
1.98442,0.465388,1
11.1115,5.17337,-1
9.81565,2.45369,1
7.1711,8.23437,-1
19.115,15.5789,-1
4.38639,4.9037,-1
3.34123,4.41069,-1
8.45799,9.39211,-1
19.8519,16.5938,-1
14.5278,2.98961,1
0.151471,11.9686,1
14.4716,8.48811,-1
15.2684,7.68313,-1
17.1739,14.0572,-1
8.95273,5.83878,-1
4.34996,3.74158,-1
0.516794,17.0681,1
1.83335,10.9803,1
0.941903,9.25594,1
19.3037,12.0099,-1
1.33754,9.56074,1
8.93466,5.11659,-1
15.3014,7.65823,-1
19.2044,9.1345,-1
13.035,3.65007,1
8.00955,7.47653,-1
2.63803,17.4328,1
19.4314,3.30594,1
